open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1505894400000,286.09000000,286.91000000,280.98000000,284.05000000,149.50263000,1505908799999,42560.82867870,201,36.21037000,10305.07942240,0
1505908800000,283.99000000,294.00000000,283.99000000,291.01000000,346.22237000,1505923199999,99957.91040250,417,289.59154000,83692.89219920,0
1505923200000,291.00000000,293.94000000,288.00000000,288.00000000,84.90224000,1505937599999,24721.57784280,181,19.95500000,5815.23286480,0
1505937600000,289.00000000,290.00000000,282.00000000,282.00000000,83.37380000,1505951999999,23920.93697890,173,25.57139000,7377.27161000,0
1505952000000,285.10000000,286.00000000,280.01000000,280.01000000,209.78698000,1505966399999,59054.56048610,318,78.49808000,22125.14116810,0
1505966400000,280.00000000,285.00000000,278.05000000,285.00000000,128.26039000,1505980799999,36064.06574460,214,78.00068000,21970.01916840,0
1505980800000,285.00000000,287.00000000,282.09000000,282.83000000,154.72323000,1505995199999,43773.25594070,282,30.98777000,8809.89430590,0
1505995200000,282.65000000,284.11000000,265.50000000,267.02000000,543.28548000,1506009599999,148919.98301660,782,112.58070000,30555.12072600,0
1506009600000,270.77000000,270.80000000,255.02000000,260.87000000,513.98788000,1506023999999,135290.96116950,611,106.37055000,28169.23221980,0
1506024000000,257.99000000,264.43000000,252.10000000,257.00000000,362.51187000,1506038399999,93090.37070330,544,173.33964000,44528.58787930,0
1506038400000,258.00000000,268.00000000,258.00000000,268.00000000,370.89952000,1506052799999,97329.98652070,355,214.76688000,56463.77248420,0
1506052800000,265.07000000,272.97000000,263.32000000,263.32000000,271.93668000,1506067199999,72994.54281210,385,94.47897000,25554.22609840,0
1506067200000,263.32000000,264.79000000,253.50000000,254.22000000,224.71564000,1506081599999,58403.87295770,329,86.59554000,22633.94854900,0
1506081600000,256.36000000,262.01000000,253.01000000,253.01000000,362.84121000,1506095999999,93507.14653640,619,115.15869000,29493.27888080,0
1506096000000,254.88000000,259.99000000,254.88000000,259.99000000,106.84895000,1506110399999,27399.58574400,163,65.44135000,16769.65768440,0
1506110400000,259.99000000,266.61000000,259.50000000,264.00000000,127.27050000,1506124799999,33327.08337210,293,36.17794000,9486.40411710,0
1506124800000,259.99000000,263.99000000,255.11000000,263.00000000,135.50806000,1506139199999,35066.78007170,155,71.19435000,18505.67546590,0
1506139200000,262.00000000,268.70000000,261.34000000,265.27000000,119.83588000,1506153599999,31849.55852720,242,66.26285000,17618.22988850,0
1506153600000,266.99000000,282.83000000,266.99000000,282.80000000,281.93736000,1506167999999,77753.94538790,333,218.28142000,60246.19129760,0
1506168000000,282.80000000,283.09000000,275.55000000,280.00000000,163.90341000,1506182399999,45969.33546850,299,97.21536000,27256.90499930,0
1506182400000,278.21000000,285.00000000,277.07000000,283.00000000,1044.06810000,1506196799999,293521.39900430,1456,224.05866000,63205.83986730,0
1506196800000,281.30000000,286.23000000,278.77000000,285.93000000,1079.08291000,1506211199999,304649.30596430,1416,164.42203000,46585.41538040,0
1506211200000,286.50000000,294.61000000,282.44000000,293.19000000,963.58239000,1506225599999,278716.48641320,1261,301.04918000,87092.62074880,0
1506225600000,293.19000000,293.19000000,275.00000000,278.50000000,1617.41514000,1506239999999,457319.72066170,1917,444.92747000,125961.10616140,0
1506240000000,278.95000000,282.95000000,277.95000000,280.47000000,947.05849000,1506254399999,264999.88211700,1482,264.24094000,73851.19580840,0
1506254400000,280.51000000,288.18000000,280.40000000,284.84000000,969.79397000,1506268799999,276194.34492770,1446,130.10219000,37115.87981940,0
1506268800000,285.50000000,287.14000000,277.06000000,284.99000000,614.92976000,1506283199999,174027.89547230,928,108.93924000,30966.05654700,0
1506283200000,285.00000000,287.00000000,281.96000000,282.00000000,462.76447000,1506297599999,131619.15754100,988,65.26852000,18582.69767300,0
