o,h,l,c,v,qav,num_trades
465.83,469.82,464.26,465.61,13792.19471,6442366.3020351,11893.0
465.61,466.23,458.84,462.7,25458.39421,11791102.2198221,18280.0
462.48,464.98,460.19,463.49,15676.86941,7248883.752303,11438.0
463.44,464.97,450.16,451.27,24491.40132,11169758.6607193,19440.0
451.27,452.96,447.11,450.05,13470.27984,6060935.0212843,12496.0
450.05,454.4,448.47,450.86,17434.86261,7872236.7085252,12430.0
451.03,477.0,450.24,472.33,44193.66105,20505483.5655486,30212.0
472.34,476.88,466.32,475.18,24553.15243,11591748.5413076,18514.0
475.7,484.27,468.05,474.91,44066.55677,20960741.4870428,28878.0
474.84,478.97,471.0,476.27,16220.73776,7707424.4365953,11817.0
476.19,481.0,471.49,479.28,11817.78838,5632103.6788145,10791.0
479.24,485.39,475.2,480.12,20303.58383,9744332.8278537,18107.0
480.13,485.77,476.61,477.65,31341.78059,15077554.8499928,22075.0
477.65,477.87,467.18,469.04,34365.44987,16231235.0791868,23901.0
469.53,472.86,464.0,467.8,32604.85539,15301647.6475352,20512.0
467.8,474.6,466.36,474.23,28962.04703,13637956.6894565,16582.0
474.25,478.91,471.01,472.1,22897.83265,10875394.0184826,16909.0
472.11,477.17,471.98,476.07,21136.08611,10045477.1798259,13701.0
476.29,485.0,475.77,480.37,29159.66231,13986553.0894619,18973.0
480.37,483.9,476.4,477.83,30155.37506,14524887.3869071,16679.0
478.0,478.73,474.0,475.56,29361.74472,13984572.6193889,16214.0
475.57,480.0,473.0,478.32,28963.83944,13814382.4738744,13538.0
478.27,480.0,460.0,462.64,35199.51156,16463399.8235488,28741.0
462.17,465.96,461.63,463.24,29775.00239,13809793.4089261,15281.0
463.59,465.72,457.82,460.86,29673.68468,13738457.6783627,16419.0
460.9,467.12,460.64,462.62,33737.3776,15655358.9783232,16808.0
462.62,469.12,455.84,466.51,40544.05323,18751945.6162307,27061.0
466.54,470.18,465.37,467.36,36017.23574,16852937.2625514,17574.0
467.36,474.0,466.61,470.09,28557.43847,13426253.5123738,15718.0
470.09,472.0,467.28,468.99,23143.69248,10856524.5207567,12146.0
468.84,471.12,468.3,469.79,24825.72545,11663292.8096389,13175.0
469.9,471.74,466.32,467.54,26366.01347,12377834.8825517,15120.0
467.54,468.39,460.82,463.17,30609.55639,14254469.9792017,18015.0
463.17,466.4,463.15,465.34,32343.04947,15049282.1360553,12154.0
465.33,469.45,463.42,469.29,19574.55635,9109319.4484741,10951.0
468.44,472.0,465.01,466.57,24204.9712,11330731.0269275,14163.0
466.29,467.13,463.81,464.32,22206.49142,10339298.3768687,11623.0
464.48,465.71,461.6,464.65,25631.99453,11892480.1320276,14947.0
464.73,467.72,463.21,467.29,28816.49688,13421218.2889369,15284.0
467.29,467.5,463.91,466.54,21823.48893,10155053.8356487,11815.0
466.54,469.84,464.1,466.4,16064.12038,7488383.2622501,12011.0
466.4,469.79,459.33,464.72,32440.20574,15060131.0963719,16896.0
464.8,465.28,462.0,463.99,22341.33048,10363473.858742,12003.0
464.27,464.78,459.5,461.33,34176.3077,15776311.4020944,15199.0
461.6,462.68,455.22,456.32,28969.64424,13315295.775095,19135.0
456.32,456.7,446.1,454.17,37658.15841,17010053.5876428,26253.0
454.22,458.39,451.26,456.23,23996.14758,10902858.0869832,13607.0
456.19,457.3,450.48,450.8,25538.44423,11583870.0104432,12735.0
450.79,452.35,449.0,449.61,28802.76178,12988805.2547918,14126.0
449.65,449.66,431.9,437.7,47679.34323,21041980.6891281,29946.0
438.25,438.47,427.3,430.0,49368.70115,21327760.7856851,28215.0
430.0,436.0,428.64,434.96,33410.46923,14449607.5389889,17084.0
434.84,434.94,427.0,432.22,30113.85267,13007701.4723064,15829.0
432.2,434.99,411.62,417.62,37687.01598,15901293.518948,25766.0
417.47,422.64,414.29,421.51,35901.46785,15037844.4263233,21408.0
421.5,427.46,420.48,424.64,30567.82839,12954703.9735259,18774.0
424.23,425.72,420.7,421.29,34760.38557,14714128.2376975,15883.0
421.36,422.72,416.25,420.02,28529.60948,11962645.4879987,15797.0
420.02,421.97,406.55,420.41,42123.77713,17495978.3640591,24880.0
420.37,425.52,419.82,421.59,32410.61294,13696715.0661192,17397.0
421.23,422.13,418.22,421.46,22722.86812,9554999.4723716,14881.0
421.46,421.73,412.85,414.7,28839.21971,12011844.6044794,17454.0
414.96,415.72,408.73,411.91,38317.618,15793841.0899935,19911.0
411.89,415.52,407.43,409.16,36116.57259,14827677.9632037,20256.0
409.16,412.51,408.69,410.62,20014.21536,8217715.4292593,13605.0
410.62,411.09,396.61,401.26,32116.17704,12947781.7841497,21213.0
401.25,409.13,397.31,408.94,37133.40721,14945772.0255635,23843.0
409.02,411.96,406.48,410.4,26767.80724,10942799.2994304,16859.0
410.4,416.1,409.0,414.64,40379.63222,16653863.5848533,24944.0
414.38,420.01,410.99,413.5,32503.61217,13507134.3528134,19404.0
413.36,419.0,413.36,417.52,32255.97566,13445411.6656867,16522.0
417.58,419.53,414.8,418.15,26437.92412,11047704.0194513,14980.0
418.23,418.48,415.31,417.25,22058.63087,9200657.4091766,13480.0
417.39,418.66,412.02,414.07,28766.69855,11968988.8874221,16258.0
414.2,414.38,401.86,404.19,43983.46518,17922085.0533365,28635.0
404.02,409.36,402.97,405.65,39356.32386,15990699.0451171,18537.0
405.72,407.43,404.18,407.21,18895.53257,7666020.3893648,10707.0
407.21,409.46,400.16,409.28,22998.1852,9301700.5086139,13666.0
409.28,409.47,402.19,403.53,28977.16194,11770132.1272441,12955.0
403.49,409.0,402.68,406.44,22978.78028,9339470.1029814,13291.0
406.48,408.5,402.88,405.78,24196.45331,9825955.979711,13915.0
405.79,406.91,404.01,406.38,30633.13492,12414472.5549563,11069.0
406.49,413.24,406.36,408.79,29130.05641,11942173.5627931,13579.0
408.77,413.28,407.89,410.8,28384.96153,11673349.742887,13967.0
410.79,412.47,407.0,408.86,27442.70733,11266972.3257703,15386.0
408.78,409.07,405.46,407.59,29074.25779,11834197.0670772,16354.0
407.59,409.5,402.0,406.24,26229.90395,10636611.0796805,16930.0
406.24,406.25,397.08,404.03,24348.64392,9830086.5363781,16935.0
404.09,407.29,400.05,405.28,31015.95013,12516268.1928567,18563.0
405.19,407.13,402.97,404.99,22334.14458,9053021.1801208,14088.0
405.08,410.23,404.55,408.22,30203.84501,12273113.9519247,15569.0
408.22,412.76,407.95,410.0,30431.12841,12466545.8960187,15631.0
410.1,410.24,407.31,409.05,28356.74083,11597968.1727392,16871.0
408.87,409.95,393.33,394.56,40121.75389,16255086.7301697,22290.0
394.84,395.14,369.19,378.21,56258.49806,21438059.1148486,38897.0
378.2,380.42,370.56,376.23,35218.21307,13272079.0680412,24391.0
376.24,376.38,367.17,368.15,50072.69283,18626285.076605,32220.0
368.13,370.0,360.73,368.83,45172.7009,16585910.426012,22188.0
368.83,369.85,355.5,367.12,48399.33194,17639910.7767944,28889.0
367.04,368.06,347.25,363.01,64372.01074,22965142.5045887,37911.0
363.01,363.15,349.57,355.48,31812.1584,11302652.3428577,24692.0
355.48,360.99,354.63,358.58,27918.56863,9991353.2188042,18779.0
358.62,363.4,357.87,359.53,37552.51612,13539584.7512502,19420.0
359.54,360.55,356.85,357.63,41609.79815,14944846.3563921,19226.0
357.63,368.25,350.51,362.41,62428.62656,22432196.6521964,40750.0
362.49,364.8,361.02,362.42,40045.55377,14534869.5511096,18583.0
362.02,369.9,361.55,363.3,34713.14244,12688559.0097921,21028.0
363.21,365.87,356.92,359.82,40049.13966,14497598.3308434,21529.0
359.82,362.0,357.22,361.14,37233.30581,13389675.9769483,22907.0
361.14,361.51,353.5,356.99,38001.91118,13594078.383189,28922.0
356.99,363.65,356.05,360.34,41812.24802,15075111.7413755,24464.0
360.35,360.44,354.51,355.4,32736.36466,11680784.3151243,20192.0
355.3,355.49,325.95,331.81,74441.16445,24941202.3928135,47079.0
331.88,332.98,316.84,318.86,47677.98309,15513989.9616696,26110.0
318.86,321.5,311.0,315.55,57854.72438,18274626.8414238,28180.0
315.56,318.76,312.3,314.21,44832.815,14193444.2388872,22366.0
314.24,314.81,305.0,308.81,55133.82555,17044930.8684719,28678.0
308.79,327.0,304.45,322.44,78556.87918,24987592.0640305,39356.0
322.45,330.5,316.8,317.69,51578.44523,16720413.257604,23025.0
317.49,323.5,313.42,321.99,49252.26061,15745545.7419164,20212.0
321.89,327.13,320.55,325.16,18634.18949,6028850.2728467,10759.0
325.2,325.35,318.0,322.14,15291.57534,4926770.3114642,10072.0
322.14,323.79,315.75,322.09,18851.1359,6025758.9452221,13521.0
322.09,326.33,316.0,320.41,22045.80597,7086357.7896946,15022.0
320.27,321.76,316.92,317.89,11449.83263,3653450.6848114,8161.0
317.96,320.3,317.91,319.61,29872.3857,9533555.4808541,13243.0
319.63,320.98,313.43,317.37,42518.91736,13473342.8949399,21587.0
317.59,321.99,317.09,318.55,52090.09601,16626305.2191006,17329.0
318.63,319.84,298.0,300.4,67584.52471,21066612.3024016,31544.0
300.4,302.7,284.24,288.7,91059.2998,26436428.1773195,43018.0
288.64,289.95,280.68,283.81,24587.99856,7021762.4143299,14813.0
283.81,283.81,250.0,267.05,123329.19546,32541851.0660306,61999.0
267.2,271.99,261.08,269.22,83398.9076,22241897.5750929,34306.0
269.22,269.39,259.23,260.74,68708.4706,18147646.0467834,28091.0
260.8,267.83,252.0,259.56,79217.62221,20599954.0822923,39270.0
259.71,263.01,253.35,260.61,60613.36425,15605215.1800252,29149.0
260.62,280.34,257.86,278.41,69906.81529,18616821.0589552,28379.0
278.47,291.64,277.19,285.37,87101.20215,24730012.6530503,41066.0
285.39,287.25,278.15,283.99,65074.9078,18414889.5534546,27219.0
283.93,288.26,279.0,283.91,54872.58136,15529519.5303781,27057.0
283.88,296.08,281.25,293.52,70793.19028,20366117.7256411,31586.0
293.58,304.45,286.76,287.98,87002.0901,25930570.8341345,39589.0
288.0,292.19,276.3,281.12,73776.66987,21066030.4293862,32313.0
281.46,285.83,277.55,281.58,52400.51895,14768847.920039,22910.0
281.58,293.0,281.13,289.19,40400.83673,11530914.691018,20085.0
289.27,298.6,288.07,295.22,55434.74907,16234475.5545131,22437.0
295.31,298.45,285.28,291.32,45131.3337,13116774.6375392,23995.0
291.44,294.19,288.78,291.49,19313.34469,5623691.4104216,11671.0
291.32,292.08,281.11,287.17,22984.47196,6562316.2931087,15102.0
286.84,299.65,285.0,296.93,35927.38896,10578206.8011266,20354.0
296.92,302.78,295.47,302.01,60052.19939,17984004.9211696,28605.0
301.95,304.95,296.29,298.8,53589.50323,16067941.3906411,26949.0
298.79,301.1,291.98,295.57,56040.90122,16651442.3730084,26320.0
295.72,308.0,295.59,302.14,75055.8999,22656407.3784174,35527.0
302.14,318.0,299.53,317.51,61890.56798,19112441.7552338,31461.0
317.51,321.33,305.7,312.55,67045.91545,21091535.4397047,31860.0
312.58,313.54,303.0,306.0,49934.51287,15428708.2136898,24985.0
306.03,313.65,305.9,310.93,46060.31562,14259904.6651977,19332.0
310.88,312.0,285.0,290.47,100906.84987,30030599.7932547,41285.0
290.47,291.0,281.79,290.31,68978.11429,19778470.0579114,28265.0
290.32,300.43,284.68,294.11,51095.68019,14970108.4004413,25169.0
294.1,295.94,288.2,291.01,42085.16143,12275218.175505,17460.0
291.0,297.48,288.74,292.96,42601.74232,12501504.3721073,17340.0
292.88,303.62,292.4,301.77,42887.17488,12746098.9483905,19149.0
301.76,307.4,296.39,300.51,57131.79289,17257427.934549,24919.0
300.59,301.5,292.0,295.98,61451.05911,18180050.0766911,20654.0
295.99,303.5,294.57,299.42,42326.51778,12701642.7812274,18644.0
299.3,304.04,298.92,300.15,42142.85189,12688660.0583307,18974.0
300.19,300.85,295.0,296.76,33694.55515,10048806.9993821,16910.0
296.57,297.15,286.3,290.79,31522.5659,9139847.5303218,20817.0
290.74,292.63,282.0,286.37,32271.83919,9237025.0030105,20235.0
286.41,291.9,285.0,285.0,20976.69214,6048804.6781434,13229.0
285.18,286.48,269.5,270.51,58545.28509,16090793.1502953,32698.0
270.51,277.0,269.7,276.49,22115.17129,6059231.6647183,14467.0
276.37,280.5,274.1,279.1,17886.29202,4970813.4985495,13290.0
279.11,285.9,279.11,280.99,34027.80515,9615283.8272834,18715.0
281.02,282.0,272.3,275.31,60170.54712,16653631.8987335,28117.0
275.24,278.65,271.0,277.13,47705.64974,13142040.5991729,21329.0
277.06,282.0,275.14,281.21,42796.11139,11943766.9195239,17831.0
281.09,298.89,277.0,291.37,99735.59095,28965070.061559,44591.0
291.38,292.69,282.17,282.97,58164.55381,16672126.2968264,24243.0
282.97,286.13,281.4,285.16,47072.21465,13371421.2861688,20541.0
285.1,285.7,275.41,275.61,46608.27727,13205443.7919227,20376.0
275.79,277.64,268.43,271.8,70606.00306,19353203.9150537,31989.0
271.82,272.94,259.5,270.8,81750.14329,21891302.4415991,35946.0
270.68,275.8,268.77,271.54,54820.32767,14973180.472263,20122.0
271.66,274.82,269.35,273.6,36806.14963,10015919.6896999,18200.0
273.77,274.5,267.55,268.81,41217.4333,11204046.7359283,18081.0
268.82,275.0,268.38,271.96,46456.7852,12645047.2853926,21383.0
271.9,280.3,270.35,273.58,56073.13613,15454220.0471823,28673.0
273.59,278.67,271.43,275.99,41930.77716,11527498.9694606,21386.0
276.06,276.7,272.73,274.33,49247.54026,13522808.2589652,16996.0
274.34,277.12,272.71,276.13,39200.16756,10780334.7261373,16479.0
276.18,278.47,272.72,276.02,55878.67611,15399318.1999576,17430.0
275.97,277.27,270.22,272.0,41500.51136,11376665.9279001,21570.0
272.0,281.7,271.82,279.35,51982.85354,14383545.9652107,31184.0
279.29,283.1,279.07,281.19,34040.4649,9566762.3501162,20740.0
281.05,282.71,279.31,279.45,46536.91821,13094556.961482,19454.0
279.42,280.2,275.99,276.62,42656.19029,11857915.668285,19967.0
276.64,279.72,276.51,278.66,36590.36061,10189114.6720424,16737.0
278.66,281.0,276.96,280.09,42718.19382,11904677.1808858,18613.0
280.01,281.0,278.15,279.08,41062.77357,11471997.5837049,16755.0
279.02,280.5,277.1,277.55,43811.05827,12210094.9390837,16439.0
277.54,277.91,270.0,271.5,41062.16737,11257959.0455173,24829.0
271.5,273.0,268.69,272.53,39121.81107,10628142.0973893,17110.0
272.55,275.78,271.3,274.77,37764.60975,10327059.3994792,17816.0
274.87,276.23,273.23,273.45,33898.56346,9315497.2616233,20347.0
273.63,274.64,271.13,273.51,34312.57606,9370874.4121186,17693.0
273.51,274.9,271.73,274.29,46366.22199,12648960.6219794,15670.0
274.17,274.6,271.59,272.14,40183.62912,10959446.8798329,18354.0
272.19,279.51,272.02,276.63,62931.58219,17471857.6942612,26286.0
276.63,277.2,275.08,276.04,38992.19718,10764095.5206353,20822.0
276.1,278.77,274.05,277.28,35032.44549,9680318.2631078,22125.0
277.23,278.51,276.27,277.99,44205.31157,12276461.3315306,19150.0
277.95,288.15,276.02,287.71,59675.48172,16711136.314908,27524.0
287.71,288.0,282.66,283.53,48337.25615,13775520.8595119,26639.0
283.53,286.1,283.51,285.39,48780.75156,13902167.3390176,19027.0
285.39,289.03,284.49,288.33,46546.42586,13325815.6075784,28813.0
288.33,292.44,286.4,288.59,55723.0832,16100802.5117664,37890.0
288.53,294.73,286.39,293.14,55569.66614,16093616.4163308,31877.0
293.13,298.0,292.21,295.44,63366.1068,18697290.7295982,27254.0
295.44,297.0,289.94,291.39,48177.6048,14144936.6854905,24126.0
291.33,293.79,290.34,292.56,51210.66384,14949831.2212503,19704.0
292.56,296.28,291.14,294.75,57627.39814,16925684.095252,22970.0
294.84,296.37,283.55,286.51,62551.00459,18284860.708502,30007.0
286.65,289.9,283.86,287.8,61686.41122,17750940.5642894,25875.0
287.79,292.06,287.24,288.4,43022.39065,12459503.1410962,18927.0
288.35,291.0,284.26,286.95,39182.33914,11274306.2886339,20282.0
286.87,287.25,281.0,283.17,58579.11106,16677589.5394949,25053.0
283.16,283.55,275.6,276.97,62580.92751,17484162.0285136,29787.0
276.99,279.82,274.55,278.48,51722.50347,14356144.7680269,23744.0
278.56,279.47,271.88,275.23,57147.09246,15782571.4886014,22484.0
275.13,287.0,274.29,283.89,67781.17049,19173323.2616644,28104.0
283.9,284.27,278.01,281.03,49542.92297,13903658.3157145,18765.0
280.98,282.9,278.77,278.81,45685.06168,12834059.3108295,21525.0
278.8,281.84,278.5,280.99,43309.15011,12136850.8066147,18388.0
281.01,289.0,276.59,278.23,65256.40661,18181413.5260512,25094.0
278.23,284.5,277.82,283.45,54338.80941,15314352.7206202,23134.0
283.45,285.09,281.11,281.41,44531.0196,12597154.031032,17256.0
281.46,289.19,281.34,288.43,36110.94083,10309476.9770359,20430.0
288.43,289.23,284.04,286.54,36710.27141,10516763.4062187,18110.0
286.6,289.69,286.23,286.39,33996.81806,9777152.4102067,19690.0
286.39,298.15,284.28,295.54,80231.46623,23380368.8629591,33868.0
295.55,302.0,294.85,301.46,82197.95489,24517532.9770323,29057.0
301.44,301.64,294.0,295.71,25696.98868,7645121.7346271,12877.0
295.8,298.29,290.96,296.56,25073.23107,7366778.6675378,13481.0
296.56,298.84,295.5,296.82,21457.56094,6373905.4691599,9939.0
296.84,299.33,289.1,290.56,45960.70154,13567617.9919904,20687.0
290.59,293.68,288.87,291.51,24237.25846,7063965.0171023,13135.0
291.51,297.0,290.24,294.35,24741.60045,7294554.9202922,11989.0
294.2,296.0,291.93,295.41,11829.70866,3474218.4966331,7253.0
295.51,296.62,291.27,292.43,31666.2022,9285565.9371936,14750.0
292.49,292.62,287.51,289.87,37151.91847,10757795.8942414,18347.0
289.76,290.28,285.99,286.9,43942.64846,12657716.411875,20602.0
286.9,290.8,286.36,289.69,51678.92932,14943433.8500085,21223.0
289.7,293.36,287.51,292.54,54250.44618,15710404.4753496,21020.0
292.57,292.8,288.1,289.09,56063.55599,16285215.1376429,19342.0
289.09,291.56,288.23,288.31,51065.62061,14803004.4703303,15824.0
288.31,288.43,283.04,287.55,58592.92157,16757565.9931117,23978.0
287.55,289.13,283.5,288.77,53887.76785,15457890.8728663,21106.0
288.77,292.64,287.5,289.33,59154.47804,17141458.4951646,25345.0
289.33,289.82,283.0,283.8,55713.09228,16011927.1440216,23710.0
283.81,286.9,283.1,285.3,51688.30965,14749103.0166208,18973.0
285.18,287.62,284.0,284.71,52456.76919,15003654.543319,19609.0
284.67,285.29,283.33,283.6,35225.13327,10015217.3075644,18180.0
283.61,285.0,251.3,257.68,129906.88181,34516961.6276569,57686.0
257.55,261.57,253.27,255.91,97598.68614,25212582.9103993,38916.0
255.89,256.87,238.88,243.38,131660.71358,32247882.6395434,46803.0
243.38,246.9,227.0,228.53,81886.13561,19623824.9306467,37049.0
228.28,233.19,212.0,227.86,162718.5374,36565244.1817214,71025.0
227.78,229.57,222.03,227.58,91505.51118,20698486.9227509,41761.0
227.51,230.0,220.5,225.93,80544.27047,18206176.1096195,33978.0
225.93,232.45,222.52,226.6,80745.55002,18376702.8159382,41939.0
226.41,228.05,218.13,226.02,83349.69741,18731741.6923592,31443.0
226.0,231.57,223.88,229.7,54133.29919,12282426.6547345,21020.0
229.73,234.69,226.91,230.29,57757.13339,13340502.7326758,26750.0
230.3,231.8,224.8,225.7,67609.66713,15484252.9926715,26516.0
225.77,226.02,213.5,218.23,83472.73013,18413393.4347298,38028.0
218.3,223.8,214.57,215.79,79863.35167,17572159.4592497,31579.0
215.89,221.0,215.0,216.45,85551.27105,18636249.3776178,28919.0
216.46,219.0,214.0,215.22,24125.66404,5223860.8269238,10638.0
215.19,220.2,215.08,217.11,27353.43218,5960568.2184768,10206.0
216.98,217.97,215.03,217.32,20096.15674,4351655.8098685,10437.0
217.32,219.83,216.7,217.78,23878.54987,5215982.2135684,11041.0
217.78,218.16,215.0,216.35,26192.29635,5669488.5031515,10523.0
216.42,216.64,198.0,199.7,123418.29698,25123516.3379484,38809.0
199.61,199.99,190.01,196.71,97921.11692,19064165.7063746,30874.0
196.87,197.34,185.02,189.1,84299.59048,16069687.5059206,27314.0
189.19,191.89,188.02,190.0,34366.7377,6531056.2392738,13508.0
190.02,207.0,189.73,201.99,118084.76023,23682605.3022057,34911.0
202.04,208.6,200.5,201.42,75694.06779,15447353.5239318,24348.0
201.45,203.13,196.75,202.16,54814.13497,10935814.0337878,20487.0
202.16,202.84,191.8,195.81,61995.73475,12194864.6781782,24235.0
196.13,203.42,195.95,199.3,71219.02541,14224110.8337357,22172.0
199.28,200.51,196.0,198.98,68166.42048,13529613.7009961,20696.0
198.95,199.21,192.0,196.97,67065.36865,13160931.5259402,24372.0
196.98,197.09,192.67,194.94,55984.55954,10917425.8335638,22618.0
194.99,196.5,187.1,195.49,89416.48635,17080590.4003488,32442.0
195.37,197.98,192.6,197.15,66638.0062,13037922.7219033,24413.0
197.22,200.2,192.0,195.38,87112.49639,17142525.5578692,27046.0
195.47,196.42,191.4,193.59,56565.95929,10988438.5922929,23274.0
193.63,194.89,189.18,190.71,51219.80519,9862060.6393283,21019.0
190.66,192.0,183.0,184.32,94218.74771,17668200.4883934,31831.0
184.32,185.8,176.16,182.68,104962.29325,19090256.5588719,35328.0
182.72,187.12,180.06,185.18,82666.49033,15168655.3598187,25460.0
185.14,185.22,174.3,176.9,84749.18556,15191628.9611229,28061.0
176.9,178.05,167.64,170.81,92000.62748,15907956.7092543,33282.0
170.92,175.26,167.32,170.82,103586.05109,17732599.1033255,26668.0
170.65,174.52,170.54,171.65,67902.3796,11728915.7321168,19832.0
