o,h,l,c,v,qav,num_trades,EMA_7,EMA_25,EMA_99,MACD,Signal_Line,MACD_above_Signal,MACD_diff_Signal,RSI,Middle_Band,STD,Upper_Band,Lower_Band
1361.37,1372.92,1353.92,1358.91,90179.614,122822068.973068,118510.0,1341.2763099452216,1392.1074868523156,1571.1117705341346,-49.97089818269001,-63.17544859715695,1,13.204550414466944,56.48744723394804,1340.028,36.91816092804621,1413.8643218560924,1266.1916781439077
1334.12,1337.02,1317.26,1327.49,105002.1907,139074089.354854,139866.0,1337.8297324589162,1387.1369109405991,1566.2393351234518,-47.7353402023532,-60.08742691819621,1,12.352086715843008,56.52721680809278,1333.1695,22.453867437215898,1378.0772348744317,1288.2617651255682
1324.3,1329.99,1322.25,1324.54,26641.6426,35328701.797699,46631.0,1334.5072993441872,1382.3217639451684,1561.4053484209828,-45.675169816592415,-57.20497549787545,1,11.529805681283037,46.01158145172152,1330.3575,19.50561157431534,1369.3687231486308,1291.3462768513693
1326.52,1327.68,1310.0,1319.82,41428.9209,54697220.837813,61804.0,1330.8354745081404,1377.5139359493862,1556.5736414525632,-43.91708567029468,-54.5473975323593,1,10.630311862064616,55.40540540540539,1328.23,18.100047106471468,1364.430094212943,1292.029905787057
1308.26,1315.0,1298.99,1307.59,66859.6431,87343188.185145,98283.0,1325.0241058811052,1372.1351716455874,1551.593968623512,-43.01480224319175,-52.24087847452579,1,9.22607623133404,43.163136737265205,1326.0045,17.743491163734916,1361.4914823274698,1290.5175176725302
1293.56,1298.0,1275.64,1282.51,73980.036,95210821.698193,99830.0,1314.395579410829,1365.2409276728501,1546.2122892510417,-43.81837161234807,-50.55637710209025,1,6.738005489742179,38.68365865462174,1323.9564999999998,20.239695045124673,1364.4358900902491,1283.4771099097504
1299.23,1301.0,1287.53,1297.05,71058.8201,92081571.920934,81904.0,1310.0591845581218,1359.9954716980155,1541.2290434660208,-42.78870805129009,-49.002843291930226,1,6.21413524064014,40.29530341902719,1322.6155,21.115280691422008,1364.846061382844,1280.3849386171562
1256.9,1294.89,1251.23,1287.03,164955.7824,210289796.719965,208651.0,1304.3018884185913,1354.3827431058608,1536.1450625967004,-42.293687220816764,-47.66101207770754,1,5.367324856890775,38.441558441558456,1322.354,21.539132416522403,1365.4322648330449,1279.2757351669552
1310.04,1313.22,1294.0,1298.72,106953.5546,139295907.432172,121835.0,1302.9064163139435,1350.100993636179,1531.3965613447665,-40.4913354337416,-46.22707674891436,1,5.73574131517276,40.647274128298996,1320.1745,21.618790431709396,1363.4120808634189,1276.9369191365813
1286.09,1289.92,1278.31,1282.47,40397.5502,51844665.397595,52743.0,1297.7973122354576,1344.8986095103191,1526.4180301178712,-39.914093031517496,-44.96448000543499,1,5.050386973917497,42.56392152907358,1319.307,22.794669759990192,1364.8963395199803,1273.7176604800197
1286.36,1308.93,1281.57,1308.09,63057.7831,81564001.598599,72611.0,1300.3704841765932,1342.0671780095254,1522.0514695155139,-36.963215445370224,-43.364227093422045,1,6.401011648051821,50.75191438324569,1318.1924999999999,22.769682029623706,1363.7318640592473,1272.6531359407525
1329.18,1331.0,1315.31,1325.54,77890.0367,102936699.296461,98323.0,1306.662863132445,1340.7958566241773,1518.1212401252035,-32.83801830015091,-41.258985334767814,1,8.420967034616908,51.72725628504248,1318.2395000000001,22.78456944937355,1363.8086388987472,1272.670361101253
1307.62,1312.35,1286.72,1300.85,95950.4851,124787269.316287,104692.0,1305.2096473493339,1337.7230984223174,1513.7758153226994,-31.20137645361001,-39.24746355853625,1,8.046087104926244,37.11428981485908,1316.5759999999998,22.778631814965266,1362.1332636299303,1271.0187363700693
1304.76,1305.48,1292.52,1296.94,48077.1592,62345684.95519,68708.0,1303.1422355120003,1334.5859370052162,1509.4390990162453,-29.875444790894335,-37.37305980500787,1,7.497615014113535,37.146277232463476,1314.7575000000002,22.8241125669107,1360.4057251338215,1269.1092748661788
1299.84,1299.84,1277.55,1284.56,83767.9283,107796815.198697,110627.0,1298.4966766340003,1330.737788004815,1504.9415170359205,-29.483726880893073,-35.79519322018491,1,6.31146633929184,32.54285043437423,1312.1074999999998,23.112251450228516,1358.332002900457,1265.8829970995428
1297.46,1305.66,1294.84,1303.3,86255.4301,112068777.422,101756.0,1299.6975074755003,1328.6271889275215,1500.908686695202,-27.34589972199319,-34.10533452054657,1,6.759434798553379,43.96065311829029,1311.6744999999999,23.196129095030642,1358.0667581900611,1265.2822418099386
1316.38,1320.2,1306.72,1314.19,41516.5199,54528199.770988,56023.0,1303.3206306066254,1327.5166359330967,1497.1743129612978,-24.490611780154268,-32.182389972468116,1,7.691778192313848,47.514528600931776,1312.1425,23.145134506178973,1358.4327690123578,1265.852230987642
1313.6,1335.0,1311.19,1330.85,83053.2549,110088662.210779,102333.0,1310.202972954969,1327.7730485536279,1493.8478267020719,-20.64546468292815,-29.875004914560122,1,9.229540231631972,52.50511015216897,1312.79,23.493206632728192,1359.7764132654563,1265.8035867345436
1341.63,1352.79,1330.72,1344.95,62743.3378,84075656.668564,89100.0,1318.8897297162268,1329.094352511041,1490.8698701680305,-16.27282277276049,-27.154568486200198,1,10.881745713439706,58.41365642734892,1312.3015,22.662341188659692,1357.6261823773193,1266.9768176226808
1408.29,1525.16,1405.09,1493.34,461749.9163,679356392.4335151,477214.0,1362.5022972871702,1341.728633087115,1490.9192727646698,-0.8241395351901701,-21.888482695998196,1,21.064343160808026,80.52587380187067,1319.437,45.90929834717768,1411.2555966943553,1227.6184033056445
1567.54,1572.33,1541.27,1564.28,156641.9359,243909343.951034,202823.0,1412.9467229653776,1358.847969003491,1492.3864873093764,16.94795291060086,-14.121195574678383,1,31.069148485279243,83.25990092848431,1329.7054999999998,71.20272943277911,1472.1109588655581,1187.3000411344415
1544.22,1565.73,1539.34,1562.36,73364.8843,114008126.304927,113910.0,1450.3000422240332,1374.502740618607,1493.785957563189,30.525655505900204,-5.191825358562666,1,35.71748086446287,84.97319818103293,1341.449,88.1660386280441,1517.7810772560883,1165.1169227439118
1537.87,1573.1,1533.63,1557.36,156095.4587,242806160.196679,198672.0,1477.0650316680249,1388.5686836479451,1495.057438411925,40.416725567677304,3.9298848266853286,1,36.48684074099197,83.42120225357934,1353.09,100.34496945402992,1553.7799389080596,1152.4000610919402
1632.41,1663.06,1617.65,1623.44,186866.0314,305749484.668611,229359.0,1513.6587737510185,1406.6357079827187,1497.6250896436866,52.97688899992204,13.739285661332671,1,39.237603338589366,89.03312956475946,1368.271,116.68358459839247,1601.638169196785,1134.903830803215
1587.21,1596.65,1576.56,1587.34,71893.3477,114069375.7395,106280.0,1532.079080313264,1420.5360381378944,1499.4193878508127,59.33397557504372,22.858223644074883,1,36.47575193096884,81.21855785354944,1382.2585,125.46380464728595,1633.186109294572,1131.330890705428
1569.43,1583.89,1555.51,1563.69,124526.4048,195160283.216411,177094.0,1539.9818102349482,1431.5478813580564,1500.7048000937964,61.75181861167698,30.636942637595304,1,31.114875974081677,76.25978608446356,1396.3175,129.39061130319485,1655.0987226063899,1137.5362773936104
1574.29,1586.79,1568.43,1576.76,60689.1878,95738313.795016,97114.0,1549.1763576762112,1442.7180443305135,1502.2259040919205,63.98503673312257,37.30656145670076,1,26.678475276421807,81.22354751827626,1410.3029999999999,133.15804828135126,1676.6190965627025,1143.9869034372973
1558.51,1621.68,1524.0,1535.92,440529.6148,693612603.0377151,518537.0,1545.8622682571583,1449.8874255358587,1502.899786010082,61.747643104817826,42.19477778632418,1,19.552865318493645,74.9582254156571,1422.7475,132.66029770866382,1688.0680954173276,1157.4269045826723
1542.47,1549.14,1538.34,1544.13,48207.5261,74432944.041713,82489.0,1545.4292011928687,1457.1368543407928,1503.7243902898801,59.94595130936773,45.74501249093289,1,14.200938818434835,77.34676246865716,1435.0179999999998,131.93218439786946,1698.8823687957388,1171.1536312042608
1624.97,1649.84,1607.8,1648.29,185653.4665,302195008.619914,207600.0,1571.1444008946517,1471.8409424684241,1506.6157024840825,66.16028450313888,49.82806689337409,1,16.33221760976479,80.80212853341905,1453.309,134.9929363414942,1723.2948726829884,1183.3231273170115
1635.87,1642.91,1624.89,1633.24,50814.2919,83030107.154133,73505.0,1586.6683006709886,1484.256254586238,1509.1481884344007,69.07453091417756,53.67735969753479,1,15.397171216642768,78.27605154474715,1469.5665000000001,136.157657274452,1741.881814548904,1197.2511854510963
1623.77,1625.93,1603.25,1610.41,80682.2351,130265088.497227,108093.0,1592.6037255032415,1493.960388848835,1511.1734246657127,68.7494016816388,56.691768094355595,1,12.057633587283206,74.50818809832734,1483.81,135.1947830665611,1754.199566133122,1213.4204338668778
1592.02,1608.04,1577.02,1600.52,82281.729,131015577.685891,123868.0,1594.582794127431,1502.1572820143092,1512.9603561723982,66.92225596746584,58.73786566897765,1,8.184390298488196,72.57167081765672,1498.7935000000002,130.3702652276192,1759.5340304552387,1238.0529695447617
1462.48,1579.98,1233.0,1315.39,1001671.6207,1419331400.289569,1247522.0,1524.7845955955734,1487.7905680132085,1509.0089490489502,41.982671650464454,55.38682686527501,0,-13.404155214810558,37.34118684820807,1499.716,128.9240297065793,1757.5640594131585,1241.8679405868413
1163.02,1206.0,1143.43,1195.47,347512.1251,407830516.627739,546800.0,1442.45594669668,1465.304370473731,1502.7381700679712,12.398408477310113,46.78914318768203,0,-34.390734710371916,25.473166190064504,1495.2615,137.97089244033663,1771.2032848806734,1219.3197151193267
1321.64,1350.0,1247.4,1292.31,291051.4864,376758637.118942,434241.0,1404.91946002251,1451.9971112065211,1498.5296066666117,-3.196309490002477,36.792052652145124,0,-39.9883621421476,34.054111506076026,1494.712,138.79508388834387,1772.3021677766878,1217.1218322233121
1260.18,1287.0,1233.24,1274.04,198559.5869,250307976.992731,374804.0,1372.1995950168825,1438.3081026521734,1494.0398145332795,-16.83540408558906,26.066561304598288,0,-42.90196539018735,33.52867308497278,1492.7045,141.80133784813097,1776.307175696262,1209.101824303738
1274.81,1278.88,1263.0,1268.45,50382.896,64023175.33282,114141.0,1346.262196262662,1425.2420947558526,1489.5280182426138,-27.775373878876962,15.298174267903239,0,-43.0735481467802,27.800637858795554,1489.5845000000002,146.1692030517473,1781.9229061034948,1197.2460938965055
1231.36,1237.34,1215.8,1229.03,79226.1337,97247477.088956,133836.0,1316.9541471969965,1410.1488566977102,1484.3180578777615,-39.17466219123776,4.403606976075039,0,-43.5782691673128,27.685677631496986,1483.7885,154.2794660169238,1792.3474320338478,1175.2295679661524
1245.32,1249.76,1210.03,1216.27,112608.2643,138775827.820991,175692.0,1291.7831103977474,1395.235098490194,1478.9570967202062,-48.67718537395649,-6.212551493931268,0,-42.464633880025225,28.066365312255343,1469.935,165.41454249374365,1800.7640849874872,1139.1059150125127
1264.36,1274.25,1234.01,1257.28,133264.2939,167421990.596181,192042.0,1283.1573327983106,1384.6231678371023,1474.5235547858022,-52.29600341883361,-15.429241878911737,0,-36.86676153992187,30.517611474290163,1454.585,170.36897519947638,1795.3229503989528,1113.8470496010473
1192.28,1221.57,1187.27,1208.71,93396.776,112802229.097145,144878.0,1264.545499598733,1371.0913856957868,1469.2072836900861,-58.40982378540298,-24.025358260209988,0,-34.384465525192994,30.232586238144137,1436.9025,176.8245957193435,1790.551691438687,1083.253308561313
1192.8,1217.33,1189.0,1202.72,75457.5356,91157476.605986,105939.0,1249.0891246990498,1358.139740642265,1463.8775380162845,-63.01204972746859,-31.82269655366171,0,-31.189353173806882,29.31926389881636,1419.1705,181.82043960354147,1782.8113792070828,1055.529620792917
1211.14,1214.47,1200.36,1209.71,57070.8442,68842204.835237,80600.0,1239.2443435242874,1346.7220682851678,1458.7941872559586,-65.34208942877376,-38.52657512868412,0,-26.81551430008964,19.8885013594046,1398.484,180.89017017892905,1760.2643403578581,1036.7036596421417
1209.58,1211.7,1206.95,1208.6,22181.4834,26818696.261158,40309.0,1231.5832576432153,1336.0972938016935,1453.7903035108395,-66.51152692206097,-44.12356548735949,0,-22.387961434701474,20.27662672191734,1379.547,179.90069848901535,1739.3483969780307,1019.7456030219694
1177.12,1190.0,1169.53,1185.46,53829.1957,63381355.426318,74714.0,1220.0524432324114,1324.5098096631018,1448.4236974406226,-68.51571268549606,-49.001994926986804,0,-19.51371775850925,20.26783090550353,1360.6354999999999,179.403864814158,1719.4432296283157,1001.8277703716839
1130.34,1133.1,1079.76,1091.22,236304.9905,260798649.75183,267699.0,1187.8443324243085,1306.5644396890173,1441.27962349181,-76.82285865188533,-54.56616767196651,0,-22.256690979918815,18.128113344514247,1336.3585,181.4585127377427,1699.2755254754854,973.4414745245147
1135.36,1146.13,1114.27,1127.25,113257.3026,127674019.247589,156053.0,1172.6957493182313,1292.7710212514007,1434.999031021974,-79.58164413949089,-59.56926296547139,0,-20.012381174019502,32.89263111951698,1315.925,180.81215304693217,1677.5493060938643,954.3006939061356
1161.28,1189.75,1150.6,1168.92,124518.2088,145332120.114278,155576.0,1171.7518119886736,1283.2440196166776,1429.6774504015345,-77.51206987320461,-63.157824347018035,0,-14.354245526186574,47.18529355638954,1297.1645,175.26843771091566,1647.7013754218315,946.6276245781687
1195.24,1208.22,1192.69,1203.1,63166.2485,75879906.423392,91206.0,1179.5888589915053,1277.0790950307794,1425.1459013935037,-72.28067043525175,-64.98239356466479,0,-7.29827687058696,39.09333202924419,1274.905,155.48071237631433,1585.8664247526285,963.9435752473713
1189.8,1199.0,1183.0,1197.22,40751.3605,48557525.042891,70050.0,1183.996644243629,1270.9360877207196,1420.5873833656337,-67.8273441469953,-65.5513836811309,0,-2.275960465864401,40.31469060466993,1253.1039999999998,131.27634602340484,1515.6566920468094,990.5513079531902
1210.9,1215.48,1201.88,1207.34,50260.0416,60797022.849446,76495.0,1189.8324831827217,1266.0440809729719,1416.322435698321,-62.75801621007622,-64.99271018691996,1,2.2346939768437437,42.382388870883275,1232.9505,100.97930905698027,1434.9091181139604,1030.9918818860394
1217.91,1220.8,1211.11,1213.19,36418.3811,44284395.554363,66920.0,1195.6718623870413,1261.9783824365895,1412.2597869843544,-57.60446279841517,-63.51506070921901,1,5.910597910803837,47.84513250258476,1213.584,52.07358653607795,1317.731173072156,1109.436826927844
1163.5,1184.98,1151.02,1171.59,87923.0128,102860332.76166,130749.0,1189.651396790281,1255.0254299414673,1407.4463912446674,-56.22883590553647,-62.057815748482504,1,5.828979842946033,44.36399414703062,1206.3939999999998,46.95273226727042,1300.2994645345407,1112.4885354654589
1208.72,1220.0,1202.97,1215.75,69553.7715,84276742.698147,113310.0,1196.1760475927108,1252.004243022893,1403.612463419774,-50.98754605036879,-59.84376180885977,1,8.856215758490976,44.802643105649146,1207.408,46.92337500754628,1301.2547500150924,1113.5612499849074
1267.39,1300.0,1258.57,1287.2,228085.4857,291448286.117191,212834.0,1218.9320356945332,1254.711608944209,1401.2842141513784,-40.60035261910775,-55.99507997090937,1,15.39472735180162,59.29073648824601,1207.1525,46.44825495270464,1300.049009905409,1114.2559900945907
1271.54,1278.69,1265.52,1275.91,42048.026,53525367.377619,71171.0,1233.1765267709,1256.3422544100392,1398.7767298683507,-32.900182806933344,-51.37610053811417,1,18.47591773118083,58.556030955554,1207.2459999999999,46.591646348538085,1300.429292697076,1114.0627073029236
1278.97,1288.32,1274.29,1287.32,36847.0331,47185590.91795,63383.0,1246.712395078175,1258.7251579169592,1396.5475952709837,-25.5821559420458,-46.2173116189005,1,20.6351556768547,58.979936593154825,1208.1895,48.064080414028396,1304.3176608280567,1112.0613391719432
1271.04,1271.48,1262.34,1266.19,33390.9841,42348054.835481,68758.0,1251.581796308631,1259.2993765387316,1393.9404433655639,-21.24270861551463,-41.22239101822333,1,19.979682402708697,56.36846179365257,1210.0475000000001,49.60562838125147,1309.258756762503,1110.8362432374972
1259.84,1282.76,1256.65,1278.5,83156.2171,105672917.803568,104048.0,1258.3113472314733,1260.7763475742138,1391.6316344982524,-16.618780270050138,-36.30166886858869,1,19.682888598538554,60.541103960844744,1213.159,51.91442633891684,1316.9878526778339,1109.3301473221663
1266.59,1270.24,1246.61,1253.67,82465.213,103903541.925695,128062.0,1257.151010423605,1260.2297054531207,1388.8724018082873,-14.787397318246803,-31.998814558520316,1,17.211417240273512,71.8399612809551,1212.9785,51.758992330790434,1316.4964846615808,1109.460515338419
1254.39,1259.24,1241.56,1250.13,54916.1265,68666778.196719,78620.0,1255.3957578177037,1259.45280503365,1386.0975537721215,-13.466428939275602,-28.292337434671374,1,14.825908495395772,68.10146720876793,1215.0495,52.40384954465486,1319.8571990893097,1110.2418009106905
1233.85,1237.48,1227.0,1232.11,43085.1723,53052608.952532,61496.0,1249.5743183632778,1257.349512338754,1383.0178026966792,-13.71551150345158,-25.376972248427418,1,11.661460744975837,60.00570035152166,1216.519,52.45196347731074,1321.4229269546215,1111.6150730453785
1249.91,1292.58,1248.71,1283.9,117291.5485,149160181.219157,149717.0,1258.1557387724583,1259.3918575434654,1381.0354466427457,-9.622963523778253,-22.226170503497585,1,12.603206979719332,62.11830343751877,1220.2285,54.52743870116543,1329.2833774023309,1111.173622597669
1277.6,1278.0,1263.4,1269.05,40336.1771,51287640.783473,62804.0,1260.8793040793437,1260.1347915785836,1378.7957377098908,-7.4915032716264705,-19.279237057123364,1,11.787733785496894,60.49072586534246,1223.251,55.51538268561613,1334.2817653712323,1112.2202346287677
1278.26,1283.61,1266.48,1272.2,39801.9138,50702097.708051,62573.0,1263.7094780595078,1261.0628845340773,1376.663822955693,-5.484900472685695,-16.52036974023583,1,11.035469267550134,59.66962848112589,1227.588,55.79513755454332,1339.1782751090866,1115.9977248909133
1273.38,1284.75,1271.0,1274.39,40624.2311,51873995.926478,59911.0,1266.3796085446309,1262.0880472622252,1374.618346496579,-3.675568929667179,-13.9514095781221,1,10.27584064845492,59.224647292897615,1236.7465,46.49022730066243,1329.726954601325,1143.766045398675
1249.34,1255.94,1248.72,1254.58,35497.4915,44456667.304405,53334.0,1263.429706408473,1261.510505165131,1372.2175795666474,-3.79639955630887,-11.920407573759455,1,8.124008017450585,63.38850708224435,1243.1129999999998,38.786451256156575,1320.685902512313,1165.5400974876866
1323.78,1328.93,1305.17,1316.41,92265.4801,121510459.558072,108393.0,1276.6747798063548,1265.7335432293519,1371.1014279753144,1.0845040787303333,-9.319425243261497,1,10.40392932199183,65.36324786324785,1250.4875,37.94980838650614,1326.3871167730122,1174.5878832269877
1338.31,1352.72,1301.0,1307.54,245034.6102,325122276.219775,205348.0,1284.3910848547662,1268.9494245194016,1369.830199415808,4.188636509844173,-6.617812892640363,1,10.806449402484535,53.83744623047315,1255.7095000000002,38.27022897823081,1332.2499579564617,1179.1690420435386
1270.31,1276.07,1264.76,1275.04,60828.5096,77281692.608095,64649.0,1282.0533136410745,1269.4179303256014,1367.9343954274918,3.980322756331134,-4.498185762846064,1,8.478508519177197,49.8480243161094,1259.6005,35.892710808799514,1331.385921617599,1187.815078382401
1203.64,1204.58,1183.37,1202.5,128099.8937,152903414.807361,133679.0,1262.164985230806,1264.2703972236322,1364.625707518942,-2.014912495069211,-4.001531109290694,1,1.9866186142214826,37.790764624597,1259.3585,36.2778626531084,1331.9142253062168,1186.8027746937832
1180.09,1180.1,1171.36,1176.79,32072.3402,37723863.909151,50735.0,1240.8212389231044,1257.5411358987376,1360.8689933685632,-8.740012335965957,-4.949227354625747,0,-3.7907849813402104,37.29897141558222,1257.5385,39.4870810684884,1336.5126621369768,1178.5643378630234
1174.39,1191.08,1173.76,1183.56,44442.1201,52502889.832833,64197.0,1226.5059291923283,1251.8502792911427,1357.3228135011918,-13.369306942526464,-6.63324327220589,0,-6.736063670320574,36.29618937644345,1258.1370000000002,38.1850560600528,1334.5071121201058,1181.7668878798945
1179.8,1182.21,1164.98,1170.8,71135.6417,83391676.771257,91729.0,1212.5794468942463,1245.6156424225933,1353.5923572311679,-17.861782124959518,-8.878951042756617,0,-8.982831082202901,37.60655639637486,1255.8895,41.94855263476298,1339.786605269526,1171.992394730474
1217.05,1218.58,1198.2,1216.78,59608.7665,72263721.373033,93049.0,1213.6295851706848,1243.3975160823938,1350.8561100865445,-17.510054337692736,-10.605171701743842,0,-6.904882635948894,45.57422300076969,1252.3685,42.13711768855159,1336.6427353771032,1168.0942646228968
1215.6,1216.11,1206.42,1208.58,35429.8052,42897123.617918,57314.0,1212.3671888780136,1240.7192456145174,1348.0105878848135,-17.689070409347323,-12.02195144326454,0,-5.667118966082784,46.79384112276878,1249.002,42.841053306549725,1334.6841066130994,1163.3198933869005
1186.58,1194.92,1182.54,1194.91,44390.4141,52780563.580095,71583.0,1208.0028916585102,1237.1954574903239,1344.9485761271173,-18.71822464885622,-13.361206084382877,0,-5.357018564473345,36.46869202931609,1244.3815,43.46956349282493,1331.3206269856498,1157.44237301435
1219.15,1221.21,1216.04,1219.98,24245.3792,29552415.321169,54074.0,1210.9971687438826,1235.8711915295298,1342.449204604575,-17.311342931675426,-14.151233453841387,0,-3.1601094778340393,42.76360418817285,1242.071,43.477465657436596,1329.025931314873,1155.1160686851267
1219.14,1227.99,1217.63,1223.6,28334.1826,34625310.918917,47630.0,1214.1478765579118,1234.9272537195661,1340.0722205124835,-15.723029985945004,-14.465592760262112,0,-1.2574372256828923,42.84283694627708,1239.326,42.78398352548961,1324.8939670509792,1153.7580329490208
1210.91,1212.68,1195.22,1209.51,47312.4905,57059232.270506,73339.0,1212.9884074184338,1232.9720803565226,1337.4609761022339,-15.42343403147288,-14.657161014504267,0,-0.7662730169686132,40.76888054180182,1237.118,43.14275807977995,1323.4035161595598,1150.83248384044
1215.38,1220.66,1212.79,1217.52,23705.9369,28825436.930969,45470.0,1214.1213055638254,1231.7834587906364,1335.0621565801891,-14.373967867354395,-14.600522385074292,1,0.22655451771989732,44.543902008126736,1235.4875,43.241216190402824,1321.9699323808056,1149.0050676191943
1211.22,1212.95,1200.58,1211.1,52760.5345,63725215.353133,66294.0,1213.3659791728692,1230.192423499049,1332.5829134485853,-13.900067392704386,-14.460431386600312,1,0.5603639938959262,31.473206431863716,1234.437,43.58145695728737,1321.5999139145747,1147.274086085425
1189.23,1201.01,1187.9,1193.04,45317.1992,54157539.381163,67077.0,1208.284484379652,1227.334544768353,1329.7920551796135,-14.811056281309675,-14.530556365542186,0,-0.2804999157674892,30.487389229720492,1229.894,42.88409758006728,1315.6621951601346,1144.1258048398654
1201.18,1202.9,1195.03,1198.44,35568.3716,42645204.767454,54286.0,1205.8233632847391,1225.1118874784797,1327.1650140760214,-14.925237817609286,-14.609492655955606,0,-0.3157451616536804,35.61772437101014,1226.3635,42.39460234689632,1311.1527046937927,1141.5742953062072
1195.07,1198.3,1192.77,1194.89,25877.8942,30933028.719297,47137.0,1203.0900224635543,1222.787126903212,1324.5195137945009,-15.127798989153462,-14.713153922595179,0,-0.4146450665582826,48.07156251583804,1222.498,41.51061913590547,1305.519238271811,1139.476761728189
1202.85,1205.61,1198.9,1202.65,22617.4018,27176689.851822,39080.0,1202.9800168476659,1221.2381171414268,1322.0821235186108,-14.495072853022293,-14.669537708680602,1,0.17446485565830905,57.20896520963431,1218.9109999999998,39.857199428827876,1298.6253988576557,1139.196601142344
1196.81,1204.51,1195.88,1201.78,31016.5151,37231276.810462,46087.0,1202.6800126357493,1219.7413388997786,1319.6760810482385,-13.903562941774226,-14.516342755299327,1,0.6127798135251012,55.25193128098699,1216.2710000000002,39.11193934006514,1294.4948786801306,1138.0471213198698
1219.0,1220.29,1215.74,1218.87,19161.1508,23335026.39599,36337.0,1206.727509476812,1219.674312830565,1317.6599594272739,-11.91837924559104,-13.99675005335767,1,2.07837080776663,63.518758085381634,1211.394,31.26151584016911,1273.9170316803381,1148.8709683196619
1211.77,1212.76,1204.93,1209.5,34435.0998,41613048.63848,56218.0,1207.420632107609,1218.8916733820602,1315.4967602387285,-10.974678295639933,-13.392335701814124,1,2.4176574061741913,47.42173112338859,1206.492,21.578872366857876,1249.6497447337158,1163.3342552662841
1255.89,1272.6,1251.12,1254.38,94491.386,119072907.878793,111002.0,1219.1604740807068,1221.6215446603633,1314.274425033954,-6.53007295541488,-12.019883152534275,1,5.489810197119395,62.875295175981186,1205.459,18.382482192906142,1242.2239643858125,1168.6940356141877
1249.11,1254.98,1246.71,1253.62,27613.9471,34517310.570242,49810.0,1227.77535556053,1224.0829643018737,1313.061336533275,-3.034042299051407,-10.222714981837703,1,7.1886726827862955,67.79630190966952,1208.0149999999999,21.275710019542743,1250.5664200390854,1165.4635799609143
1263.01,1276.7,1260.22,1273.13,74675.9477,94607010.837059,94074.0,1239.1140166703976,1227.8558132017297,1312.2627098026094,1.2959423154675278,-7.918983522376657,1,9.214925837844184,66.67294058598407,1212.832,24.49635173683268,1261.8247034736655,1163.8392965263347
1265.07,1266.0,1261.87,1265.38,14637.7041,18499214.422265,35865.0,1245.6805125027981,1230.742289109289,1311.3250556065573,4.055378212136475,-5.524111175474031,1,9.579489387610506,62.77519569471627,1216.923,26.128297243327655,1269.1795944866553,1164.6664055133447
1274.25,1280.0,1261.91,1265.09,40483.9396,51335170.658628,61798.0,1250.5328843770985,1233.3844207162667,1310.400354494426,6.147980373776136,-3.189692865623998,1,9.337673239400134,68.5613144536467,1221.6375,25.87344602491347,1273.384392049827,1169.890607950173
1335.69,1344.91,1330.11,1330.12,94295.3534,126209253.162785,113254.0,1270.4296632828239,1240.8256191227078,1310.7947474045375,12.90499938504604,0.029245584510009692,1,12.87575380053603,77.23227241946395,1227.3044999999997,35.408762441310635,1298.122024882621,1156.4869751173785
1333.97,1344.04,1328.0,1339.48,94451.0665,126111217.416457,81029.0,1287.6922474621178,1248.4144176517304,1311.3684524564467,18.79856129547079,3.783108726702166,1,15.015452568768625,80.61331552842418,1233.8495,43.040876589878835,1319.9312531797577,1147.7677468202423
1323.05,1345.0,1321.86,1342.92,83148.8081,111102438.741786,94240.0,1301.4991855965884,1255.6840778323667,1311.9994834073177,23.476211666368044,7.721729314635342,1,15.754482351732703,88.41894801599494,1241.25,48.38582078073278,1338.0216415614655,1144.4783584385345
1386.07,1437.6,1383.25,1425.86,178938.8557,253287314.690686,200072.0,1332.5893891974413,1268.774533383723,1314.2766937391714,33.489798576143585,12.87534316693699,1,20.614455409206595,91.71313279530436,1251.544,63.24208953232552,1378.028179064651,1125.059820935349
1421.98,1425.28,1406.96,1420.23,84526.8179,119720469.878616,111120.0,1354.4995418980811,1280.4249538926674,1316.395759864388,40.50443449034242,18.40116143161808,1,22.10327305872434,91.0186398718508,1261.3754999999999,73.17340885108725,1407.7223177021745,1115.0286822978253
1525.19,1538.2,1523.18,1529.49,69728.5418,106708718.206123,106021.0,1398.247156423561,1299.5838035932316,1320.6576446671002,54.25454029787329,25.57183720486912,1,28.68270309300417,93.44196927003023,1277.3745000000001,93.4171748254146,1464.2088496508293,1090.540150349171
1556.35,1566.66,1533.0,1550.15,103013.8094,159586244.927991,139425.0,1436.2228673176705,1318.8581263937524,1325.2474917737582,66.05722102687446,33.66891396927019,1,32.388307057604266,93.98944364472052,1294.0059999999999,110.28679810286974,1514.5795962057393,1073.4324037942604
1549.97,1604.5,1545.71,1591.23,118760.1296,186930446.877013,172109.0,1474.9746504882528,1339.8098089788484,1330.567141938283,77.82858375156911,42.50084792572998,1,35.327735825839135,94.33279359939038,1313.0125,126.77043889497773,1566.5533777899554,1059.4716222100446
1571.41,1599.14,1565.0,1588.85,87978.2339,139049117.607802,114999.0,1503.4434878661896,1358.9667467497063,1335.7327990995173,85.9743684076509,51.19555202211416,1,34.77881638553674,95.92948640337062,1332.803,137.49713628020362,1607.7972725604072,1057.808727439593
1549.63,1566.88,1501.39,1541.96,271354.3553,416727647.28651506,321239.0,1513.0726158996422,1373.0431508458828,1339.8573431175269,87.63611572044852,58.48366476178103,1,29.152450958667487,84.6498626439828,1349.979,141.23454225244228,1632.4480845048847,1067.5099154951154
